Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
AUDCAD;AUD;CAD;Australian Dollar vs Canadian Dollar;5;1e-05;0.000260000000000038;1e-05;0.716769;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;AUD;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;365.155151;0.92087;0.92113;Currency;Undefined;0.005058;0.011995;0.025701;0.02822620042773962;0.005491081606287929;0.013022049005026435;0.02790159912281654
AUDCHF;AUD;CHF;Australian Dollar vs Swiss Franc;5;1e-05;0.00014999999999998348;1e-05;1.257103;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;AUD;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;370.871817;0.52501;0.52516;Currency;Undefined;0.003811;0.007901;0.02207;0.02856272374133283;0.007256836011882094;0.015044938685353037;0.042025287531419
AUDJPY;AUD;JPY;Australian Dollar vs Japanese Yen;3;0.001;0.021000000000000796;0.001;0.678007;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;AUD;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;364.891137;97.349;97.37;Currency;Undefined;0.596571;1.524643;4.602;0.02156721782890089;0.006126846051145116;0.015658241758241757;0.0472630173564753
AUDNZD;AUD;NZD;Australian Dollar vs New Zealand Dollar;5;1e-05;0.0003500000000000725;1e-05;0.58318;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;AUD;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;307.917859;1.13181;1.13216;Currency;Undefined;0.005676;0.009211;0.020961;0.030914358394579608;0.005013425664217071;0.008135775862068966;0.018514167608818542
AUDUSD;AUD;USD;Australian Dollar vs US Dollar;5;1e-05;7.00000000000145e-05;1e-05;1.0;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;AUD;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;454.633669;0.66018;0.66025;Currency;Undefined;0.004509;0.011626;0.0287;0.010602044680047632;0.006829231351760697;0.017608481635744036;0.04346838318818629
CADCHF;CAD;CHF;Canadian Dollar vs Swiss Franc;5;1e-05;0.00024000000000001798;1e-05;1.257103;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;CAD;1970.01.01 00:00;1970.01.01 00:00;2.3;-6.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;457.703879;0.57008;0.57032;Currency;Undefined;0.003659;0.007834;0.018826;0.042081638378457346;0.006415696451115163;0.013736148127367093;0.033009538504699114
CADJPY;CAD;JPY;Canadian Dollar vs Japanese Yen;3;0.001;0.018999999999991246;0.001;0.678007;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;CAD;1970.01.01 00:00;1970.01.01 00:00;4.0;-8.7;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;437.988255;105.712;105.731;Currency;Undefined;0.691071;1.569714;4.435643;0.017970131749431337;0.006536124693798414;0.014846298625757821;0.0419521521597261
CHFJPY;CHF;JPY;Swiss Frank vs Japanese Yen;3;0.001;0.04100000000002524;0.001;0.678007;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;CHF;1970.01.01 00:00;1970.01.01 00:00;-8.4;-2.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;756.758606;185.396;185.437;Currency;Undefined;0.937429;2.161;6.061071;0.022109934910522298;0.005055242481273963;0.011653553497953483;0.0326853378775541
EURAUD;EUR;AUD;Euro vs Australian Dollar;5;1e-05;0.00029999999999996696;1e-05;0.66018;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;615.174666;1.77812;1.77842;Currency;Undefined;0.009562;0.021516;0.060529;0.01686890610766675;0.00537668267338424;0.012098379460419924;0.034035267259702434
EURCAD;EUR;CAD;Euro vs Canadian Dollar;5;1e-05;0.00018999999999991246;1e-05;0.716769;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.0;-1.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;627.963868;1.63762;1.63781;Currency;Undefined;0.008729;0.019405;0.04414;0.011600857242287717;0.005329678045682955;0.011848138672984045;0.026950623088148197
EURCHF;EUR;CHF;Euro vs Swiss Franc;5;1e-05;4.999999999999449e-05;1e-05;1.257103;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;3.0;-8.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;282.634477;0.93377;0.93382;Currency;Undefined;0.002825;0.006961;0.020114;0.005354350945577788;0.003025208284251783;0.007454327386434216;0.021539482983872694
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;0.00014999999999998348;1e-05;1.34791;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;412.177046;0.87083;0.87098;Currency;Undefined;0.003249;0.008118;0.018646;0.01722197983880037;0.0037302808330845717;0.00932053548875979;0.021408069071620472
EURJPY;EUR;JPY;Euro vs Japanese Yen;3;0.001;0.022999999999996135;0.001;0.678007;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;3.5;-12.1;1;3;15:30-21:15 00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;613.506793;173.132;173.155;Currency;Undefined;0.801;2.051714;6.5615;0.01328289682654046;0.004625913199156825;0.011849002338944876;0.03789379457711299
EURMXN;EUR;MXN;Euro vs. Mexican Peso;5;1e-05;0.007260000000002265;1e-05;0.05433;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-572.7;105.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;585.975778;21.60278;21.61004;Currency;Undefined;0.134711;0.287951;1.001126;0.03359549542713602;0.006233722843641196;0.013324871217267529;0.046326892499967604
EURNOK;EUR;NOK;Euro vs Norwegian Kroner;5;1e-05;0.0024700000000006384;1e-05;0.100512;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-114.4;14.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;698.231957;11.67532;11.67779;Currency;Undefined;0.076587;0.164648;0.399426;0.021151262353584357;0.006558347084508285;0.014099243093085249;0.034203903307046965
EURNZD;EUR;NZD;Euro vs New Zealand Dollar;5;1e-05;0.00031999999999987594;1e-05;0.58318;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-11.2;-4.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;723.024527;2.01281;2.01313;Currency;Undefined;0.011555;0.026226;0.063503;0.01589564508997809;0.005739818094211501;0.01302747462906022;0.031544410942164695
EURSEK;EUR;SEK;Euro vs Swedish krona;5;1e-05;0.004160000000000608;1e-05;0.106712;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-23.1;-42.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;525.11053;10.9977;11.00186;Currency;Undefined;0.065169;0.148277;0.307712;0.03781178818854819;0.005923452943411387;0.013477448358732068;0.027969088863155862
EURTRY;EUR;TRY;Euro vs. Turkish Lira;5;1e-05;0.07272999999999996;1e-05;0.023987;100000.0;3;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-14775.9;-24917.9;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;717.296268;48.9481;49.02083;Currency;Undefined;0.314739;0.782346;2.046588;0.14836550095133022;0.006420515523706963;0.015959460498730847;0.04174935430509846
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;5.0000000000105516e-05;1e-05;1.0;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-9.9;3.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;813.236342;1.17396;1.17401;Currency;Undefined;0.007614;0.018152;0.041763;0.004258907505055793;0.006485464348685276;0.015461537806321923;0.035572950826653946
GBPAUD;GBP;AUD;Great Britain Pound vs Australian Dollar;5;1e-05;0.00048000000000003595;1e-05;0.66018;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;561.769402;2.04148;2.04196;Currency;Undefined;0.011236;0.026015;0.063183;0.023506826774277456;0.005502556367411702;0.01274021038609963;0.030942329918313777
GBPCAD;GBP;CAD;Great Britain Pound vs Canadian Dollar;5;1e-05;0.00048000000000003595;1e-05;0.716769;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;2.8;-12.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;734.931798;1.88022;1.8807;Currency;Undefined;0.010955;0.022595;0.05262;0.025522411867923433;0.005824958791939171;0.01201414366991014;0.027978944010208964
GBPCHF;GBP;CHF;Great Britain Pound vs Swiss Franc;5;1e-05;0.00031000000000003247;1e-05;1.257103;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;8.5;-15.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;624.630552;1.07207;1.07238;Currency;Undefined;0.005811;0.013045;0.032499;0.02890766332830083;0.0054187881161528555;0.012164531229601445;0.030305488726011298
GBPJPY;GBP;JPY;British Pound vs Japanese Yen;3;0.001;0.03100000000000591;0.001;0.678007;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;14.9;-24.9;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;618.810033;198.79;198.821;Currency;Undefined;0.988857;2.425143;8.205071;0.015591914335007827;0.004973604397925773;0.012197619969721508;0.04126863359504278
GBPMXN;GBP;MXN;British Pound vs. Mexican Peso;5;1e-05;0.011460000000003134;1e-05;0.05433;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-377.5;125.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;584.013366;24.80278;24.81424;Currency;Undefined;0.149316;0.373809;1.164988;0.046183159347226166;0.006017351327302387;0.015064293728117403;0.04694836513227888
GBPNOK;GBP;NOK;British Pound vs Norwegian Kroner;5;1e-05;0.010410000000000252;1e-05;0.100512;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-96.2;-90.7;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;593.146746;13.40035;13.41076;Currency;Undefined;0.089781;0.206047;0.456871;0.07762423606119453;0.006694698883583034;0.015364304483862213;0.034067495056208597
GBPNZD;GBP;NZD;Great Britan Pound vs New Zealand Dollar;5;1e-05;0.00038999999999989043;1e-05;0.58318;100000.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;1.7;-13.8;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;675.846666;2.31116;2.31155;Currency;Undefined;0.013653;0.029829;0.067611;0.016871795981046937;0.005906426423828167;0.01290432826458437;0.029249205078843203
